3015227,"16"" Folding Bicycle with 6 - speed Shimano - Rear suspension - BLUE",http://tribesports.com/products/cycling/bikes/folding-bikes/3015227-16-folding-bicycle-with-6-speed-shimano-rear-suspension-blue
3015228,aluminum folding bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3015228-aluminum-folding-bike
3015230,Dahon Ciao P7 light 20 inch indigo blue matt (2010),http://tribesports.com/products/cycling/bikes/folding-bikes/3015230-dahon-ciao-p7-light-20-inch-indigo-blue-matt-2010
3015231,Giant Subway anthracite grey (2012),http://tribesports.com/products/cycling/bikes/folding-bikes/3015231-giant-subway-anthracite-grey-2012
3015232,aluminum folding bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3015232-aluminum-folding-bike
3015233,aluminum folding bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3015233-aluminum-folding-bike
3015234,aluminum folding bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3015234-aluminum-folding-bike
3015235,8-Inch of folding bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3015235-8-inch-of-folding-bike
3015236,6-Inch of folding bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3015236-6-inch-of-folding-bike
3015237,Folding Bike Smallest lightest,http://tribesports.com/products/cycling/bikes/folding-bikes/3015237-folding-bike-smallest-lightest
3015238,Folding bike 20-inch,http://tribesports.com/products/cycling/bikes/folding-bikes/3015238-folding-bike-20-inch
3015239,8-Inch of folding bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3015239-8-inch-of-folding-bike
3015240,6-Inch of folding bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3015240-6-inch-of-folding-bike
3015241,6-Inch of folding bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3015241-6-inch-of-folding-bike
3015242,6-Inch of folding bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3015242-6-inch-of-folding-bike
3015243,6-Inch of folding bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3015243-6-inch-of-folding-bike
3015244,folding bike 20-Inch,http://tribesports.com/products/cycling/bikes/folding-bikes/3015244-folding-bike-20-inch
3015245,folding bike 20-Inch,http://tribesports.com/products/cycling/bikes/folding-bikes/3015245-folding-bike-20-inch
3015246,folding bike 20-Inch,http://tribesports.com/products/cycling/bikes/folding-bikes/3015246-folding-bike-20-inch
3015247,folding bike 20-Inch,http://tribesports.com/products/cycling/bikes/folding-bikes/3015247-folding-bike-20-inch
3015248,folding bike 16-Inch,http://tribesports.com/products/cycling/bikes/folding-bikes/3015248-folding-bike-16-inch
3015249,folding bike 20-Inch,http://tribesports.com/products/cycling/bikes/folding-bikes/3015249-folding-bike-20-inch
3015250,folding bike 16-Inch,http://tribesports.com/products/cycling/bikes/folding-bikes/3015250-folding-bike-16-inch
3015251,folding bike 16-Inch,http://tribesports.com/products/cycling/bikes/folding-bikes/3015251-folding-bike-16-inch
3015252,folding bike 16-Inch,http://tribesports.com/products/cycling/bikes/folding-bikes/3015252-folding-bike-16-inch
3123951,Giant Halfway 2 2012,http://tribesports.com/products/cycling/bikes/folding-bikes/3123951-giant-halfway-2-2012
3123952,Giant Halfway City 2 2012,http://tribesports.com/products/cycling/bikes/folding-bikes/3123952-giant-halfway-city-2-2012
3167506,Tern Verge X30h 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3167506-tern-verge-x30h-2012-folding-bike
3167507,Tern Verge X20 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3167507-tern-verge-x20-2012-folding-bike
3167508,Tern Verge X10 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3167508-tern-verge-x10-2012-folding-bike
3167509,Tern Verge S11i 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3167509-tern-verge-s11i-2012-folding-bike
3167510,Tern Verge Duo 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3167510-tern-verge-duo-2012-folding-bike
3167511,Tern Verge P18 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3167511-tern-verge-p18-2012-folding-bike
3167512,Tern Link P9 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3167512-tern-link-p9-2012-folding-bike
3167513,Tern Link P7i 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3167513-tern-link-p7i-2012-folding-bike
3167514,Tern Link P24h 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3167514-tern-link-p24h-2012-folding-bike
3167515,Tern Link D7i 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3167515-tern-link-d7i-2012-folding-bike
3167516,Tern Joe P24 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3167516-tern-joe-p24-2012-folding-bike
3167517,Tern Eclipse P9 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3167517-tern-eclipse-p9-2012-folding-bike
3169961,Giant Giant Halfway 2 2012 - Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3169961-giant-giant-halfway-2-2012-folding-bike
3169962,Giant Halfway City 2 2012 - Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3169962-giant-halfway-city-2-2012-folding-bike
3183454,Dahon Jack D24 2011 - SALE,http://tribesports.com/products/cycling/bikes/folding-bikes/3183454-dahon-jack-d24-2011-sale
3183460,Dahon Briza D3 Folding Bike 2011 - SALE,http://tribesports.com/products/cycling/bikes/folding-bikes/3183460-dahon-briza-d3-folding-bike-2011-sale
3183462,Dahon Curve XL Folding Bike 2011 - SALE,http://tribesports.com/products/cycling/bikes/folding-bikes/3183462-dahon-curve-xl-folding-bike-2011-sale
3183579,Dahon Ios XL (Xtreme Luxe) Folding Bike 2010 - SALE,http://tribesports.com/products/cycling/bikes/folding-bikes/3183579-dahon-ios-xl-xtreme-luxe-folding-bike-2010-sale
3186894,"Dahon MU P8 Folding Bike 20"" 2011 - SALE",http://tribesports.com/products/cycling/bikes/folding-bikes/3186894-dahon-mu-p8-folding-bike-20-2011-sale
3190853,Dahon Speed D7 Folding Bike 2011,http://tribesports.com/products/cycling/bikes/folding-bikes/3190853-dahon-speed-d7-folding-bike-2011
3191458,Dawes Diamond 20in Red Folding Bike 2012,http://tribesports.com/products/cycling/bikes/folding-bikes/3191458-dawes-diamond-20in-red-folding-bike-2012
3191491,Dawes Jack 20in Dark Grey Folding Bike 2012,http://tribesports.com/products/cycling/bikes/folding-bikes/3191491-dawes-jack-20in-dark-grey-folding-bike-2012
3191497,Dawes Kingpin 20in White Folding Bike 2012,http://tribesports.com/products/cycling/bikes/folding-bikes/3191497-dawes-kingpin-20in-white-folding-bike-2012
3191504,Dawes Ace 20in Blue Folding Bike 2012,http://tribesports.com/products/cycling/bikes/folding-bikes/3191504-dawes-ace-20in-blue-folding-bike-2012
3191506,Dawes Metropolis 24in Folding Bike 2012,http://tribesports.com/products/cycling/bikes/folding-bikes/3191506-dawes-metropolis-24in-folding-bike-2012
3194533,Summer Bella Folding Bike 2008 - SALE,http://tribesports.com/products/cycling/bikes/folding-bikes/3194533-summer-bella-folding-bike-2008-sale
3196975,Dahon Cadenza 8 Folding Bike 2008 - SALE,http://tribesports.com/products/cycling/bikes/folding-bikes/3196975-dahon-cadenza-8-folding-bike-2008-sale
3198508,Dahon Cadenza Folding Bike 2008 - SALE,http://tribesports.com/products/cycling/bikes/folding-bikes/3198508-dahon-cadenza-folding-bike-2008-sale
3226264,Tern Link D8 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3226264-tern-link-d8-2012-folding-bike
3226265,Tern Link Uno 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3226265-tern-link-uno-2012-folding-bike
3226266,Tern Link C7 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3226266-tern-link-c7-2012-folding-bike
3226267,Tern Joe D24 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3226267-tern-joe-d24-2012-folding-bike
3226268,Tern Joe C21 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3226268-tern-joe-c21-2012-folding-bike
5234354,20 inch Trip Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/5234354-20-inch-trip-folding-bike
5234357,Capri Alloy 6 Speed Fold Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/5234357-capri-alloy-6-speed-fold-bike
5241521,20 inch Trip Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/5241521-20-inch-trip-folding-bike
5241527,Capri Alloy 6 Speed Fold Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/5241527-capri-alloy-6-speed-fold-bike
5241921,20 inch Trip Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/5241921-20-inch-trip-folding-bike
5241924,Capri Alloy 6 Speed Fold Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/5241924-capri-alloy-6-speed-fold-bike
5335861,Brompton M3L 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/5335861-brompton-m3l-2012-folding-bike
5335862,Brompton S2L 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/5335862-brompton-s2l-2012-folding-bike
5335863,Brompton H3L 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/5335863-brompton-h3l-2012-folding-bike
5335864,Brompton P6R 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/5335864-brompton-p6r-2012-folding-bike
5335865,Brompton S2L-X 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/5335865-brompton-s2l-x-2012-folding-bike
5335866,Brompton M3L-X 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/5335866-brompton-m3l-x-2012-folding-bike
5335991,Brompton SL2 London Limited Edition 2012 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/5335991-brompton-sl2-london-limited-edition-2012-folding-bike
5555759,Gateway Leisure Commuter Folding Bike - White or Black,http://tribesports.com/products/cycling/bikes/folding-bikes/5555759-gateway-leisure-commuter-folding-bike-white-or-black
5820449,Dahon Speed D7 Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/5820449-dahon-speed-d7-folding-bike
